url,headline,date,
https://nypost.com/2023/12/25/news/royal-caribbean-cruise-ship-passenger-missing-after-going-overboard-on-trip-to-the-bahamas/,              Royal Caribbean cruise ship passenger missing after going overboard on trip to the Bahamas            ,2023-12-25,
https://nypost.com/2023/12/25/opinion/the-ugly-reasons-this-pro-hamas-nyc-teacher-still-has-a-job/,              The ugly reasons this pro-Hamas NYC teacher still has a job            ,2023-12-25,
https://nypost.com/2023/12/24/news/footage-reveals-intricate-two-level-hamas-hqs-where-5-hostages-bodies-were-found/,              Eerie footage reveals intricate two-level Hamas HQs where 5 hostages' bodies were found            ,2023-12-24,
https://nypost.com/2023/12/24/news/14-idf-soldiers-killed-in-gaza-combat-as-israel-pays-heavy-price-from-continued-hamas-resistance/,              14 IDF soldiers killed in Gaza combat as Israel contends with continued Hamas resistance            ,2023-12-24,
https://nypost.com/2023/12/23/news/israeli-military-assassinates-top-hamas-weapons-smuggler-idf/,              Israeli military assassinates top Hamas weapons smuggler with airstrike            ,2023-12-23,
https://nypost.com/2023/12/23/news/hamas-claims-three-elderly-israeli-hostages-killed-in-gaza-strike/,              Hamas claims five hostages — including three elderly Israelis — killed in Gaza strike            ,2023-12-23,
https://nypost.com/2023/12/23/news/house-republicans-gearing-up-for-united-nations-probe/,              House committee to probe UN agency for Palestinian refugees for suspected Hamas ties: 'Troubling connection'            ,2023-12-23,
https://nypost.com/2023/12/23/news/bethlehem-cancels-christmas-as-israel-hamas-war-rages-on/,              Silent night: Bethlehem cancels Christmas celebrations  as Israel-Hamas war rages            ,2023-12-23,
https://nypost.com/2023/12/22/news/sens-ernst-rosen-urge-biden-to-up-pressure-on-qatar-in-hamas-hostage-negotiations/,"              GOP, Dem senators urge Biden to increase pressure on Qatar in Hamas hostage negotiations            ",2023-12-22,
https://nypost.com/2023/12/22/news/hamas-chief-will-meet-the-barrels-of-our-guns-israel-defense-minister/,              Hamas chief Sinwar will 'meet the barrels of our guns': Israel defense minister            ,2023-12-22,
https://nypost.com/2023/12/22/opinion/hostage-gadi-haggais-death-shows-hamas-horror-wont-stop/,              Hostage Gadi Haggai's gruesome death shows horror won't stop until Hamas is destroyed            ,2023-12-22,
https://nypost.com/2023/12/22/opinion/pro-hamas-legal-aid-union-shouts-jew-hate-loud-funders-beware/,              Funders beware! Pro-Hamas Legal Aid union spews antisemitism loud and proud            ,2023-12-22,
https://nypost.com/2023/12/22/news/freed-teen-hostage-feared-hamas-would-rape-torture-and-kill-her/,"              Freed teen hostage whose dad and sister were killed by Hamas feared rape, torture and death            ",2023-12-22,
https://nypost.com/2023/12/22/metro/hamas-hostage-with-ny-ties-first-american-dead-in-captivity/,              First American to die in Hamas custody confirmed; wife still held by terrorists            ,2023-12-22,
https://nypost.com/2023/12/22/news/hillary-clinton-says-release-of-israeli-hostages-not-top-priority-for-netanyahu-report/,"              Hillary Clinton tells family of Hamas-held hostages Israel's Netanyahu more focused on 'politics, his personal survival' than their freedom: report            ",2023-12-22,
https://nypost.com/2023/12/21/metro/pro-palestinian-protesters-shout-long-live-hamas-at-jewish-couple-in-nyc/,              Pro-Palestinian protesters shout 'Long live Hamas' at Jewish couple during dueling protests in NYC            ,2023-12-21,
https://nypost.com/2023/12/21/metro/queens-property-manager-who-displayed-images-of-hitler-in-building-charged-with-hate-crime/,              NYC tenant who displayed Hitler images in lobby now charged with writing 'Kill Hamas Condo Board' on building            ,2023-12-21,
https://nypost.com/2023/12/21/news/idf-destroys-hamas-tunnel-in-palestine-square-where-leaders-hid-during-oct-7-attack/,              IDF destroys Hamas tunnel in Palestine Square where leaders hid during Oct. 7 attack            ,2023-12-21,
https://nypost.com/2023/12/21/opinion/hamas-terror-tunnels-were-built-with-your-money/,              Hamas terror tunnels were built with your money            ,2023-12-21,
https://nypost.com/2023/12/21/news/hamas-refuses-to-hear-new-hostage-deal-as-israel-says-war-will-not-stop/,              Hamas refuses to hear new hostage deal as Israel says war will 'not stop'            ,2023-12-21,
https://nypost.com/2023/12/20/opinion/dont-listen-to-the-doubters-history-shows-hamas-can-be-defeated/,"              Don't listen to the doubters, history shows Hamas CAN be defeated            ",2023-12-20,
https://nypost.com/2023/12/20/news/hamas-and-israel-open-to-weeklong-truce-to-free-40-hostages/,              Hamas and Israel open to weeklong truce to free 40 hostages: reports            ,2023-12-20,
https://nypost.com/2023/12/20/business/john-fetterman-rips-tiktok-for-young-voters-warped-views-on-israel-hamas-war/,              John Fetterman rips TikTok over young voters' 'warped' views on Israel-Hamas war            ,2023-12-20,
https://nypost.com/2023/12/20/business/starbucks-ceo-rips-misrepresentation-of-israel-hamas-stance/,              Starbucks CEO rips 'misrepresentation' of coffee chain's stance on Israel-Hamas war            ,2023-12-20,
https://nypost.com/2023/12/20/news/hamas-says-its-top-leader-has-arrived-in-cairo-for-talks-on-the-war-in-gaza/,"              Hamas leader visits Cairo, a sign talks on another Gaza truce and hostage swap are gathering pace            ",2023-12-20,
https://nypost.com/2023/12/19/metro/legal-aid-union-approves-pro-hamas-antisemitic-resolution-calling-for-boycott-of-apartheid-jewish-state-critics-say/,"              Legal Aid union approves pro-Hamas, antisemitic resolution calling for boycott of 'apartheid' Jewish State, critics say            ",2023-12-19,
https://nypost.com/2023/12/19/news/gaza-hospital-chief-admits-to-being-hamas-commander/,"              Gaza hospital chief admits to being Hamas commander, using clinic as military base            ",2023-12-19,
https://nypost.com/2023/12/19/news/passengers-fuming-after-cruise-to-florida-bahamas-reroutes-to-boston/,"              Cruise passengers fuming after trip to Florida, Bahamas reroutes to Boston            ",2023-12-19,
https://nypost.com/2023/12/19/opinion/hamas-hates-palestinians-hoards-millions-while-gaza-suffers/,"              Hamas hates Palestinians, hoards millions while Gaza suffers            ",2023-12-19,
https://nypost.com/2023/12/18/news/idf-finds-1-3-million-in-cash-in-suitcases-at-home-of-senior-hamas-member/,              IDF suggests aid stolen after finding $1.3M in cash in suitcases at home of senior Hamas member            ,2023-12-18,
https://nypost.com/2023/12/18/business/eu-probes-x-over-disinformation-on-israel-hamas-war/,"              EU probes X for allegedly sharing illegal content, disinformation on Israel-Hamas            ",2023-12-18,
https://nypost.com/2023/12/17/news/former-hamas-hostages-warn-of-colossal-danger-in-gaza-tunnels/,              Freed Hamas hostages warn of 'colossal danger' in Gaza tunnels as they push for cease-fire            ,2023-12-17,
https://nypost.com/2023/12/17/news/the-biggest-hamas-tunnel-uncovered-near-israel-gaza-border-idf/,              Video reveals 'biggest Hamas tunnel' yet discovered -- and includes eerie footage of terrorists building it            ,2023-12-17,
https://nypost.com/2023/12/17/news/israel-raids-vacation-homes-of-hamas-leaders-discovers-tunnel-under-baby-crib-in-gaza/,"              Israel raids vacation homes of Hamas leaders, discovers tunnel under baby crib in Gaza: 'Gaining operational control'            ",2023-12-17,
https://nypost.com/2023/12/17/news/israeli-hostage-may-not-know-his-wife-daughters-were-murdered/,"              Israeli hostage held captive by Hamas may be unaware his wife, daughters were murdered by the terror group            ",2023-12-17,
https://nypost.com/2023/12/16/news/israeli-hostage-inbar-haiman-confirmed-dead/,              27-year-old Israeli woman taken hostage by Hamas from music festival confirmed dead            ,2023-12-16,
https://nypost.com/2023/12/16/metro/doe-snubs-invite-to-view-hamas-atrocities-as-groups-demand-action/,"              DOE snubs invite to view Hamas atrocities as parents, teachers demand action            ",2023-12-16,
https://nypost.com/2023/12/16/news/israeli-photog-slain-by-hamas-captured-paragliders-strikes/,"              Israeli photog  captured paragliders, strikes moments before Hamas killed him            ",2023-12-16,
https://nypost.com/2023/12/16/news/majority-of-americans-18-24-think-israel-should-be-ended-and-given-to-hamas/,              Majority of Americans 18-24 think Israel should 'be ended and given to Hamas'            ,2023-12-16,
https://nypost.com/2023/12/16/news/baby-born-in-israel-an-early-present-for-mom-after-dad-killed-by-hamas/,              Baby born after dad killed by Hamas is a Christmas and Hanukkah gift for his widow and family            ,2023-12-16,
https://nypost.com/2023/12/16/metro/nyc-anti-jewish-property-crimes-up-85-since-israel-hamas-war-began/,              Anti-Jewish property crimes in NYC soar startling 85% since Israel-Hamas war began            ,2023-12-16,
https://nypost.com/2023/12/15/news/idf-mistakenly-kills-three-israeli-hostages-in-gaza/,              IDF says it accidentally killed three Israeli hostages in Gaza after mistaking them for Hamas terrorists            ,2023-12-15,
https://nypost.com/2023/12/15/news/hamas-hostage-naama-levys-father-shames-michelle-obama/,"              A father shames Michelle Obama over bloodied Hamas hostage, 19: 'She's disappeared'            ",2023-12-15,
https://nypost.com/2023/12/15/news/idf-discovers-hamas-trove-of-rigged-dolls-explosives/,"              Child's play: IDF discovers Hamas trove of rigged dolls, children's backpacks, explosives            ",2023-12-15,
https://nypost.com/2023/12/14/opinion/our-youth-are-misguided-not-evil-theyve-been-taught-lies-about-israel-hamas/,"              Our youth are misguided, not evil: They've been taught lies about Israel, Hamas            ",2023-12-14,
https://nypost.com/2023/12/14/news/4-suspected-hamas-members-arrested-over-plot-on-jewish-institutions-in-europe/,              Four Hamas members arrested in suspected plot to attack Jewish institutions in Europe: prosecutors              ,2023-12-14,
https://nypost.com/2023/12/14/business/rabbi-tells-megyn-kelly-hes-disappointed-in-allies-for-not-condemning-hamas/,              'One-way street:' Top rabbi tells Megyn Kelly he's 'disappointed' in allies on left for not condemning Hamas            ,2023-12-14,
https://nypost.com/2023/12/14/news/moment-idf-soldiers-capture-70-armed-hamas-terrorists/,              Moment IDF soldiers capture 70 armed Hamas terrorists at Gaza hospital            ,2023-12-14,
https://nypost.com/2023/12/14/news/daughter-of-israeli-abducted-in-boxers-protests-in-underwear/,"              Daughter of Israeli man abducted by Hamas in boxers protests in underwear: 'Don't ask me if I'm cold, my father is colder'            ",2023-12-14,
https://nypost.com/2023/12/13/news/father-of-american-hostage-in-gaza-asks-biden-to-apply-pressure-and-get-a-deal-done-with-hamas-to-free-his-son/,              Father of teen American hostage in Gaza asks Biden to ‘get a deal done’ with Hamas to free his son             ,2023-12-13,
https://nypost.com/2023/12/13/news/10-israel-troops-killed-by-hamas-in-highest-single-day-loss-since-october/,              10 Israeli troops killed by Hamas in Gaza fighting — highest single-day loss of life since October            ,2023-12-13,
https://nypost.com/2023/12/13/news/billboard-truck-targets-gwu-faculty-panel-that-excused-hamas-terrorism/,"              Billboard truck slams GWU faculty who excused Hamas atrocities, praised terrorists' 'right of resistance'            ",2023-12-13,
